# Agent 6 Knowledge Log
# Format: time;event_type;knowledge
1678;FinishTrip;{6: {'pet': 'Bear', 'house': 6, 'location': 6, 't': 1629}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Dog', 'house': 4, 'location': 6, 't': 1629}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Dog', 'house': 5, 'location': 5, 't': 1678}}
1678;changeHouse;{6: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1678}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Dog', 'house': 4, 'location': 6, 't': 1629}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1696;FinishTrip;{6: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1678}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Zebra', 'house': 4, 'location': 5, 't': 1696}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1696;ChangePet;{6: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1696}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Bear', 'house': 4, 'location': 5, 't': 1696}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1703;ChangePet;{6: {'pet': 'Bear', 'house': 5, 'location': 3, 't': 1703}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Zebra', 'house': 4, 'location': 3, 't': 1703}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 6, 'location': 5, 't': 1586}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1710;ChangePet;{6: {'pet': 'Cat', 'house': 5, 'location': 6, 't': 1710}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Zebra', 'house': 4, 'location': 3, 't': 1703}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 3, 'location': 6, 't': 1710}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1724;FinishTrip;{6: {'pet': 'Cat', 'house': 5, 'location': 6, 't': 1710}, 1: {'pet': 'Bear', 'house': 1, 'location': 2, 't': 1545}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 3, 'location': 6, 't': 1710}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1801;FinishTrip;{6: {'pet': 'Cat', 'house': 5, 'location': 6, 't': 1710}, 1: {'pet': 'Zebra', 'house': 1, 'location': 5, 't': 1801}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 3, 'location': 6, 't': 1710}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1801;changeHouse;{6: {'pet': 'Cat', 'house': 1, 'location': 5, 't': 1801}, 1: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1801}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 3, 'location': 6, 't': 1710}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1805;FinishTrip;{6: {'pet': 'Cat', 'house': 1, 'location': 5, 't': 1801}, 1: {'pet': 'Zebra', 'house': 5, 'location': 1, 't': 1805}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 3, 'location': 6, 't': 1710}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1805;changeHouse;{6: {'pet': 'Cat', 'house': 5, 'location': 1, 't': 1805}, 1: {'pet': 'Zebra', 'house': 1, 'location': 1, 't': 1805}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 3, 'location': 6, 't': 1710}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1805;ChangePet;{6: {'pet': 'Zebra', 'house': 5, 'location': 1, 't': 1805}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1805}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Bear', 'house': 3, 'location': 6, 't': 1710}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1832;FinishTrip;{6: {'pet': 'Zebra', 'house': 5, 'location': 1, 't': 1805}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1805}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Cat', 'house': 3, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1832;changeHouse;{6: {'pet': 'Zebra', 'house': 3, 'location': 5, 't': 1832}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1805}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Cat', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1832;ChangePet;{6: {'pet': 'Cat', 'house': 3, 'location': 5, 't': 1832}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1805}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 6, 'location': 5, 't': 1678}}
1848;FinishTrip;{6: {'pet': 'Cat', 'house': 3, 'location': 5, 't': 1832}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1805}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 6, 'location': 6, 't': 1848}}
1848;changeHouse;{6: {'pet': 'Cat', 'house': 6, 'location': 6, 't': 1848}, 1: {'pet': 'Cat', 'house': 1, 'location': 1, 't': 1805}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1893;FinishTrip;{6: {'pet': 'Cat', 'house': 6, 'location': 6, 't': 1848}, 1: {'pet': 'Bear', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1893;ChangePet;{6: {'pet': 'Bear', 'house': 6, 'location': 6, 't': 1893}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Zebra', 'house': 4, 'location': 4, 't': 1724}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1894;FinishTrip;{6: {'pet': 'Bear', 'house': 6, 'location': 6, 't': 1893}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1894}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1894;changeHouse;{6: {'pet': 'Bear', 'house': 4, 'location': 4, 't': 1894}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Humpster', 'house': 6, 'location': 4, 't': 1894}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1894;ChangePet;{6: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1894}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Bear', 'house': 6, 'location': 4, 't': 1894}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Zebra', 'house': 5, 'location': 5, 't': 1832}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1908;FinishTrip;{6: {'pet': 'Humpster', 'house': 4, 'location': 4, 't': 1894}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Bear', 'house': 6, 'location': 4, 't': 1894}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Cat', 'house': 5, 'location': 5, 't': 1908}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1908;changeHouse;{6: {'pet': 'Humpster', 'house': 6, 'location': 5, 't': 1908}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1908}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Cat', 'house': 4, 'location': 5, 't': 1908}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1908;ChangePet;{6: {'pet': 'Cat', 'house': 6, 'location': 5, 't': 1908}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1908}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Humpster', 'house': 4, 'location': 5, 't': 1908}, 3: {'pet': 'Dog', 'house': 3, 'location': 6, 't': 1848}}
1930;FinishTrip;{6: {'pet': 'Cat', 'house': 6, 'location': 5, 't': 1908}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1908}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Humpster', 'house': 4, 'location': 5, 't': 1908}, 3: {'pet': 'Dog', 'house': 3, 'location': 3, 't': 1930}}
1930;changeHouse;{6: {'pet': 'Cat', 'house': 3, 'location': 3, 't': 1930}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1908}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Humpster', 'house': 4, 'location': 5, 't': 1908}, 3: {'pet': 'Dog', 'house': 6, 'location': 3, 't': 1930}}
1930;ChangePet;{6: {'pet': 'Dog', 'house': 3, 'location': 3, 't': 1930}, 1: {'pet': 'Cat', 'house': 1, 'location': 6, 't': 1893}, 2: {'pet': 'Bear', 'house': 5, 'location': 5, 't': 1908}, 4: {'pet': 'Zebra', 'house': 1, 'location': 6, 't': 1510}, 5: {'pet': 'Humpster', 'house': 4, 'location': 5, 't': 1908}, 3: {'pet': 'Cat', 'house': 6, 'location': 3, 't': 1930}}
